start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,6/26/2022,Uzbekistan,"It affected more than one city in the same state, province, or region",Karakalpakstan,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,"Protests erupted after the decision of the Uzbek president to curtail the autonomy of the Karakalpak people, which he later reversed",News media article,https://www.gazeta.uz/ru/2022/07/05/internet/; https://www.reuters.com/world/asia-pacific/uzbekistan-lifts-state-emergency-karakalpakstan-after-unrest-2022-07-20/,Ended,7/20/2022,25,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Uzbekistan: Beeline, Uzmobile",Yes,,,No,Yes,Yes,Ethnic minorities,The Karakalpak people,No,,There was an ongoing shutdown of mobile and broadband internet across the autonomous region of Karakalpakstan in Uzbekistan between Jun. 26 and Jul. 20 due to massive protests.,https://www.accessnow.org/uzbekistan-information-vacuum-keepiton/,EECA
Actual,6/27/2022,Iraq,"It affected more than one city in the same state, province, or region","Kurdistan - (Erbil, Sulaymaniyah, Duhok)",Shutdown,"Broadband, Mobile",Full network,Executive government,,Exam cheating,Nationwide,CSO KIO partners,https://twitter.com/CloudflareRadar/status/1541380354640068610/photo/1; https://twitter.com/CloudflareRadar/status/1550129085648474112 ,Ended,7/21/2022,25,School exams,"According to the government statement, the shutdown was “For the sake of protecting the public interest and prevent the phenomena (cheating),” https://www.kurdistan24.net/en/story/28797-KRG-will-implement-short-internet-blackouts-to-prevent-exam-cheating%C2%A0",Yes,No,,,"“For the sake of protecting the public interest and prevent the phenomena (cheating),” https://www.kurdistan24.net/en/story/28797-KRG-will-implement-short-internet-blackouts-to-prevent-exam-cheating%C2%A0",No,No,No,No,No,,No,No,,Unknown,,,No,No,No,,,Yes,,"According to the article, the Kurdistan Regional Government provided a statement announcing the internet blackout during the high school final exam season. The shutdown which started on June 27 from 3:30-7:30 UTC repeated every Monday and Thursday until July 21st with the exception of July 11st. The government justified the shutdown in a statement by stating briefly cutting the access to the internet would reduce potential exam cheating",https://www.accessnow.org/empty-promises-shutdowns-exams/ ,MENA
Actual,6/28/2022,India,"It only affected one city, county, or village","Across the state of Rajasthan, then only in Jaipur and Udaipur",Shutdown,Mobile,Full network,State government,"Chief Secretary Usha Sharma, Government of Rajasthan",Protests,Unrest after the brutal murder of a shopkeeper in Udaipur prompted officials to impose a curfew and internet shutdown,CSO KIO partners,"https://www.indiatoday.in/india/story/udaipur-shopkeeper-murder-protest-internet-suspended-social-media-post-nupur-sharma-1967799-2022-06-28, https://timesofindia.indiatimes.com/india/udaipur-tailors-murder-prohibitory-orders-imposed-mobile-internet-suspended-across-rajasthan/articleshow/92527305.cms, https://www.indiatimes.com/news/india/internet-shutdowns-after-jk-rajasthan-is-the-new-hotbed-says-data-573814.html",Ended,7/3/2022,6,Public safety/ Quell unrest / Restore public order,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet was suspended in Udaipur, Rajasthan for 24 hours between Jun. 28 and Jun. 29.",,APAC
Actual,6/30/2022,Jordan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,Mobile,Service-based,Executive government,The Ministry of Education,Exam cheating,Tawjihi (General Secondary Education Cerificate) exams prompted the Ministry of Education to block social media on mobile phones near schools with examination halls.,News media article,https://www.jordantimes.com/news/local/social-media-suspension-during-tawjihi-hours-draws-flak; https://www.jordannews.jo/Section-109/News/More-than-200-000-students-to-sit-for-Tawjihi-exams-18726,Ended,7/25/2022,26,School exams,,Yes,No,,https://www.jordannews.jo/Section-106/Features/Some-Jordanians-complain-of-app-suspension-during-Tawjihi-exams-18941,"Engineer Zaid Al-Qadi, TRC’s director of beneficiary affairs, said disabling some applications was a decision by the Ministry of Education to “protect the exam from any violation”.",Unknown,Unknown,Yes,Unknown,Unknown,,No,No,,No,,,No,No,No,,,Yes,,"The Telecommunications Regulatory Commission (TRC) announced that at the request of the Ministry of Education, they would suspend social media services during Tawjihi exam times in the areas immediately surrounding schools. This affects people in communities surrounding nearly 800 schools hosting exams, including 200,000 students, 30,000 teachers, and thousands of other people unassociated with the exams.",https://www.accessnow.org/empty-promises-shutdowns-exams/,MENA
Actual,6/30/2022,Sudan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,Military government after the Coup,Protests,Protest against current military leadership,CSO KIO partners,https://twitter.com/CloudflareRadar/status/1542426430625161216,Ended,7/1/2022,2,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Sudan: MTN, Sudan: Sudani (Sudatel), Kanartel and Mobitel",Yes,https://www.reuters.com/world/africa/internet-cut-sudans-capital-ahead-pro-democracy-protests-2022-06-30/,"Staff at Sudan's two private sector telecoms companies, speaking on condition of anonymity, said authorities had ordered them to shut down the internet once again on Thursday.",No,Yes,Yes,,,No,,The shutdown was implemented during the anti government protest. 9 were killed during the protest by the security forces. Authorities ordered the shutdowns to telecom companies in Sudan but there was no official justification by the government. - ,https://twitter.com/accessnow/status/1542871455439937551 ,MENA
Estimated,7/1/2022,Libya,"It only affected one city, county, or village",Tobruk,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,Protestors stormed the parliament building in Tobruk,CSO KIO partners,"https://twitter.com/LCWNGO/status/1543986646516899846, https://www.aljazeera.com/news/2022/7/1/libya-protesters-storm-parliament-building-in-tobruk",Ended,7/1/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Yes,Yes,,,,,No,Yes,Unknown,,,No,,Internet and telecommunications were shut down for hours on Jul. 1 during massive protests in Tobruk .,https://www.accessnow.org/keepiton-in-tobruk-libya/,MENA
Actual,7/4/2022,Libya,"It only affected one city, county, or village",Darna,Shutdown,"Broadband, Mobile",Full network,Unknown,,Visits by government officials,A shutdown was reported during a visit of General Khalifa Haftar to Derna,CSO KIO partners,,Ended,7/4/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,No,No,,,No,,The internet was reportedly shutdown locally during Khalifa Haftar's visit to Derna on Jul. 4.,https://www.accessnow.org/keepiton-in-tobruk-libya/,MENA
Actual,7/15/2022,Cuba,"It affected locations in more than one state, province, or region",Nationwide,Throttle,"Broadband, Mobile",Full network,Executive government,,Protests,,CSO KIO partners,https://twitter.com/YucaByte/status/1547932471131394048; https://twitter.com/CloudflareRadar/status/1547915236669157377,Ended,7/15/2022,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Cuba: AS27725	Empresa de Telecomunicaciones de Cuba, S.A. AS11960	EMPRESA DE TELECOMUNICACIONES DE CUBA S.A. IXP CUBA AS10569	Red CENIAInternet AS62240	Global ASN AS54235	WTBTSC-AS",No,,,No,No,Unknown,anti-government protesters ,,No,,"On July 15, 2022, the internet was disrupted during the anti-government protest in the early hours. There was no justification from the government or the telecoms about the shutdowns, however, multiple sources announced the disruption in the country.  ",,LAC
Actual,7/19/2022,India,"It only affected one city, county, or village","Deeg, Nagar, Kaman, Pahari and Sikri areas, Bharatpur, Rajasthan",Shutdown,Mobile,Full network,State government,,Protests,Protests against illegal mining and deforestation prompted a shutdown,CSO KIO partners,https://twitter.com/ANI_MP_CG_RJ/status/1549308285337337857/photo/1,Ended,7/20/2022,2,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,https://twitter.com/ANI_MP_CG_RJ/status/1549308285337337857/photo/1,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,Mobile internet was suspended across the Bharatpur district in Rajasthan from 12:00 on Jul. 19 to 12:00 on Jul 20.,,APAC
Estimated,7/23/2022,Ukraine,"It affected locations in more than one state, province, or region","Kherson and Zaporizhzhia Oblasts, Luhansk and Donetsk oblasts",Shutdown,"Broadband, Mobile",Service-based,Non-government,Military of the Russian Federation,Conflict,"In occupied regions of Ukraine, Russian authorities instituted multiple platform blocks for information control",Social media,"https://twitter.com/holodmedia/status/1550929412966719488, https://twitter.com/skazal_on/status/1550732099690405889, https://kyivindependent.com/news-feed/russia-claims-to-have-blocked-facebook-twitter-youtube-in-occupied-parts-of-zaporizhzhia-oblast",Ended,11/9/2022,110,National security/ Counter-terrorism,Justification was given by Russian forces.,No,,,,,Yes,Yes,No,No,No,"YouTube, Viber, Google",Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Russia's state agencies and media claimed they blocked multiple social media platforms in the occupied regions of Zaporizhzhia and Kherson.,,EECA
Actual,7/26/2022,Ukraine,"It only affected one city, county, or village",Kherson,Shutdown,"Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,Likely a deliberate total shutdown to attempt to stop Ukrainian Armed Forces coordination,CSO KIO partners,"https://twitter.com/DougMadory/status/1551940499405144065/photo/1, https://t.me/zsuwar/18498",Ended,7/26/2022,1,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,Reports and data indicate that the internet was completely shutdown by Russian occupiers between 06:30 and 11:30 UTC on Jul. 26.,,EECA
Actual,8/5/2022,India,"It only affected one city, county, or village","Redwani area, Kulgam, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/43(TSTS)of2022.pdf,Ended,8/6/2022,2,National security/ Counter-terrorism,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/43(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was suspended in the Redwani area of Kulgam from 13:30 on Aug. 5 to 14:00 on Aug. 6.,,APAC
Actual,8/6/2022,India,"It affected more than one city in the same state, province, or region",Manipur,Shutdown,Mobile,Full network,State government,"Government of Manipur, Secretariat: Home Department",Protests,"After a student-led protest against decreased autonomy for the region turned violent, the government imposed a blanket shutdown for the entire state",CSO KIO partners,https://thewire.in/rights/manipur-mobile-internet-suspended,Ended,8/11/2022,6,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://twitter.com/internetfreedom/status/1556126976586698752/photo/1,,No,No,No,No,No,,Yes,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet and SMS services were suspended throughout Manipur for five days between Aug. 6 and Aug. 11.,,APAC
Actual,8/7/2022,Afghanistan,"It affected locations in more than one state, province, or region",Traffic slowed down for the entire country but specifically in Kabul,Shutdown,"Broadband, Mobile",Full network,Executive government,Afghanistan Telecom Regulator Authority ,Religious holiday/anniversary,Ashura,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1556630346044678151, https://twitter.com/CloudflareRadar/status/1556728084010770437, https://twitter.com/TOLOnews/status/1556528990948671488",Ended,8/8/2022,2,Public safety/ Quell unrest / Restore public order,ATRA stated the shutdown was to provide security in the city,Yes,No,,https://tolonews.com/afghanistan-179316,"“As in many other Islamic countries, today is celebrated by our Shia citizens via special ceremonies. To provide proper security, the ATRA and Ministry of Telecommunication ordered the telecommunication companies to halt telecommunication services,” said Ali Shuhab, head of ATRA.",No,No,No,No,No,,No,No,Afghanistan: Etisalat,No,,,No,No,No,Religious minorities,Shia Muslim,No,,"The Afghanistan Telecom Regulator Authority implemented shutdown stating that the shutdown was to provide security in the city (of Kabul) during the Ashura holiday celebrated by Shia muslims, who are considered religious minority in Afghanistan. Cloudflare data provides traffic drop on August 8, 2022 however, according to the article dated Aug 8, 2022, the sim cards were not working for 2 days. The article provides that there were series of blasts in the city of Kabul.",https://twitter.com/accessnow/status/1557315864679985153,APAC
Actual,8/7/2022,India,"It only affected one city, county, or village","Lal Chowk area, Srinagar, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Religious holiday/anniversary,Attempts to quell public disorder during a march of Muharram processions,Other,https://jkhome.nic.in/pdf/44(TSTS)of2022.pdf,Ended,8/7/2022,1,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/44(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,Religious minorities,Shia Muslim community,No,,Mobile internet was suspended in the Lal Chowk area of Srinagar from 07:00 to 19:20 on Aug. 7.,,APAC
Actual,8/8/2022,Libya,"It only affected one city, county, or village",Tobruk,Shutdown,"Broadband, Mobile",Full network,Unknown,,Visits by government officials,,CSO KIO partners,https://twitter.com/DougMadory/status/1557003075465928705,Ended,8/8/2022,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,,Unknown,,,No,No,Unknown,,,No,,"Khalifa Haftar, Commander-in-Chief of the Libyan Armed Forces, visited Tobruk. There was no acknowledgement by the government or the telecom on shutdowns implemented during the visit, which lasted about 5 hours. One news article that specifies what Haftar did in Tobruk seems to be migrated to a new site now since AN's Libya statement was published.",https://www.accessnow.org/keepiton-in-tobruk-libya/,MENA
Actual,8/10/2022,Sierra Leone,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1557360963241869312,  https://crisis24.garda.com/alerts/2022/08/sierra-leone-further-protests-possible-in-freetown-in-the-coming-days-following-violent-demonstrations-over-cost-of-living-aug-10 ",Ended,8/10/2022,1,Unknown,No acknowledgement from the government,No,,,,,No,No,No,No,No,,No,No,"Sierra Leone: Africell (Lintel), Qcell-AS, ZAIN, K3-Telecon-AS, MICG",Yes,https://twitter.com/ZoodlabsS/status/1557432953541722118/photo/1,"""The outage was a result of emergency technical maintenance on some of our international routes.""",No,Yes,Yes,Protesters (to denounce the rising cost of living),"Further protests are possible in Freetown through the end of August following disruptive demonstrations denouncing the rising cost of living Aug. 10. Security forces fired tear gas to disperse protesters gathered in several parts of the city, notably in the eastern Wellington neighborhood protesters blocked roads with burning debris. Participants also gathered in the city center. Reports aslo suggest that at least one police officer and several protesters were killed in clashes, though the exact location of the violence is unconfirmed at present. Police forces had previously warned of unauthorized planned demonstrations Aug. 8-10.",No,,"A deadly anti-government protest erupted on August 10, 2022 in Sierra Leone. The internet was shutdown for approximately 2 hours starting 12:00 UTC. There was no official statement by the government however, Zoolabs, which manages the government owned optical fiber infrastructure company, Sierra Leone Cable, issued a public statement indicating the outage was due to emergency technical maintenance. ",https://www.accessnow.org/keepiton-in-sierra-leone/,Africa
Actual,8/11/2022,Sierra Leone,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,https://twitter.com/CloudflareRadar/status/1557699673506324480?s=20&t=fQVeoV4UoLOWpg6C2W5Dpw ,Ended,8/11/2022,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Sierra Leone: Africell (Lintel), Qcell-AS, ZAIN, K3-Telecon-AS, MICG",No,,,No,Yes,Yes,Protesters,,No,,"Following the 2 hour shutdown on August 10th, 2022 in response to the anti-government protest, there was another shutdown from 1:00 - 7:30 UTC. There was no official statement or acknowledgement by the telecom. The shutdown timeframe seems strategic considering curfew was ordered from 7pm to 7am local time from Thursday (11th).",https://www.accessnow.org/keepiton-in-sierra-leone/,Africa
Actual,8/11/2022,Somaliland,"It only affected one city, county, or village",Somaliland's Woqooyi Galbeed region,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,,CSO KIO partners,"https://twitter.com/CloudflareRadar/status/1557690457064357889?s=20&t=l5E1SzXMVDuVhrgJnNKaQg, https://twitter.com/sjs_Somalia/status/1557655222184452096",Ended,8/11/2022,1,Unknown,,No,,,,,No,No,No,No,No,,No,No,"Somalia: SO! (Somcable), Somaliland, Somalia: Somtel, Somaliland, Somalia: Telesom, Somaliland",Unknown,,,Yes,Yes,Yes,Protestors,"BREAKING: Internet outage in Somaliland now confirmed as violent protests erupted in Hargeisa and Burao. Opposition-led protests continue in various locations and reports of police shooting with casualties, as per sources.",No,,"Prior to the scheduled protest against the postponement of the presidential election, the authorities shutdown the internet from 3:45 to 10:55 UTC. ",https://www.accessnow.org/keepiton-in-somaliland/,Africa
Estimated,8/14/2022,India,"It only affected one city, county, or village","Surana village, Jalore, Rajasthan",Shutdown,Unknown,Full network,Unknown,,Communal violence,Violent clashes after the death of a local boy prompted a law and order response and shutdown,CSO KIO partners,https://www.indiatoday.in/india/story/internet-shut-clashes-police-rajasthan-jalore-dalit-boy-death-1987931-2022-08-14,Ended,8/15/2022,2,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,victim of a caste-motivated crime,"Villagers, including the deceased boy, who was victim of a caste-motivated crime",No,,Internet services were suspended between Aug. 14 and Aug. 15 in the Jalore district of Rajasthan,,APAC
Actual,8/21/2022,India,"It affected more than one city in the same state, province, or region",Assam,Shutdown,Mobile,Full network,State government,"Government of Assam, Political Department",Exam cheating,The mobile internet was cutoff during recruitment exams for government jobs on on August 21 and 28 of 2022,CSO KIO partners,https://www.hindustantimes.com/india-news/assam-to-shut-mobile-internet-for-4hrs-on-aug-21-to-curb-cheating-in-exam-101660749994543.html,Ended,8/28/2022,8,School exams,"to ensure a ""free, fair, and transparent recruitment examination""",Yes,Yes,Government order,https://twitter.com/toramatix/status/1561233561906057217/photo/1,,No,No,No,No,No,,Unknown,No,,Unknown,,,No,No,No,,,Yes,,"Mobile internet services were disabled for four hours each on Aug. 21 and Aug. 28 in dozens of districts in Assam, as dictated by the same government order on Aug. 18.",,APAC
Actual,8/21/2022,Libya,"It only affected one city, county, or village","Bohadi area, Sirte",Shutdown,Mobile,Full network,Unknown,,Conflict,"A clash occurred between fuel smugglers and Tariq bin Ziyad Battalion of the General Command of the Libyan Army in the early morning hours of Aug. 21, followed by a shutdown",CSO KIO partners,https://www.facebook.com/101160995366878/posts/pfbid02qWFcZvj5DXQSwr3TTfaYdi5uoiBEvqQfYhCSxejGwU7oDcW48f4wrppASJnD2tQgl; https://www.facebook.com/%D8%B3%D8%B1%D8%AA-%D9%85%D9%86-%D9%82%D9%84%D8%A8-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB-170298266741526/videos/578258517361859/?extid=WA-UNK-UNK-UNK-AN_GK0T-GK1C,Unknown,,,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Libya: Libyana,No,,,No,Yes,Unknown,,,No,,"The internet was cutoff in a 16-km perimeter around the Buhadi area south of the city of Sirte, beginning around 6:00am-7:00am on Aug. 21 and continuing until at least the early morning hours local time of Aug. 22. Libyana (ISP) and 4G internet remained shutdown, and the internet of Al-Hadathah Company (private company) was restored by 12:00pm on Aug. 21.",,MENA
Actual,9/9/2022,India,"It only affected one city, county, or village","Rajouri, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/45(TSTS)of2022.pdf,Ended,9/9/2022,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/45(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,Mobile internet was suspended in Rajouri from 10:30 to 17:30 on Sep. 9.,,APAC
Actual,9/11/2022,Ukraine,"It only affected one city, county, or village",Kharkiv,"Shutdown, Throttle","Broadband, Mobile",Full network,Non-government,Military of the Russian Federation,Conflict,"Missile strikes on civilian infrastructure, intentionally targeting electricity and internet connectivity",CSO KIO partners,"https://twitter.com/gatech_ioda/status/1569295380528959488, https://blog.cloudflare.com/q3-2022-internet-disruption-summary/, https://euroweeklynews.com/2022/09/12/russian-missile-strikes-on-kharkiv-ukraine-leave-city-without-electricity-water-and-internet/",Ended,9/13/2022,3,Sabotage/ Third-party Action,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,"Retaliatory attacks by the Russian military on infrastructure in Kharkiv knocked out power and internet connectivity. There were approximately 18 hours of intermittent, partial shutdowns between Sep. 11 and Sep. 13.",https://www.accessnow.org/who-is-shutting-down-the-internet-in-ukraine/,EECA
Actual,9/13/2022,Armenia,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Conflict,A military offensive at the Armenia-Azerbaijan border coincided with both countries blocking TikTok,CSO KIO partners,https://ooni.org/post/2022-azerbaijan-and-armenia-blocks-tiktok/,Ended,9/16/2022,4,Other,"""Information security matters""",Yes,Yes,Article 15 of the Law on Security Services,,,No,No,No,No,No,TikTok,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"TikTok was shutdown in Armenia during a military conflict on the Armenia-Azerbaijan border on Sep. 13, and lasted until Sep. 16.",https://www.accessnow.org/tiktok-azerbaijan-armenia/,EECA
Actual,9/13/2022,Azerbaijan,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,State Security Service,Conflict,A military offensive at the Armenia-Azerbaijan border coincided with both countries blocking TikTok,CSO KIO partners,"https://ooni.org/post/2022-azerbaijan-and-armenia-blocks-tiktok/, https://dtx.gov.az/az/news/1715.html",Ended,9/16/2022,4,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,No,,,,,No,No,No,No,No,TikTok,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"TikTok was shutdown in Azerbaijan during a military conflict on the Armenia-Azerbaijan border on Sep. 13, and lasted until Sep. 16.",https://www.accessnow.org/tiktok-azerbaijan-armenia/,EECA
Actual,9/19/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Kurdistan,"Shutdown, Throttle","Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://ioda.inetintel.cc.gatech.edu/region/1846?from=1663390800&until=1663736399, https://ooni.org/post/2022-iran-technical-multistakeholder-report/#regional-outages, https://blog.cloudflare.com/protests-internet-disruption-ir/",Ended,9/19/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Iran: MCI (TCI),No,,,No,Yes,Yes,Ethnic minorities,Iran's Kurdish ethnic group,No,,Internet services were cutoff in the Kurdistan province from around 7:30pm to 11:00pm local time on Sep. 19.,https://www.accessnow.org/iran-keep-internet-accessible/,MENA
Actual,9/21/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Protests,Growing protests following the death in police custody of Mahsa Amini,CSO KIO partners,https://ooni.org/post/2022-iran-technical-multistakeholder-report/#blocking-of-whatsapp-instagram-skype-viber-and-linkedin,Ongoing,,,Unknown,,No,,,,,No,No,Yes,Yes,No,"Skype, Viber, LinkedIn",No,No,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,"Starting Sep. 21, WhatsApp and Instagram were blocked by ISPs across the country, with Skype, LinkedIn, and Viber soon to follow.",,MENA
Actual,9/21/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,Shutdown,Mobile,Full network,Unknown,,Protests,"Protests following the death in police custody of Mahsa Amini spurred daily ""curfew-style"" shutdowns",CSO KIO partners,"https://ooni.org/post/2022-iran-technical-multistakeholder-report/, https://www.theguardian.com/world/2022/sep/17/iran-protests-death-kurdish-woman-mahsaa-amini-morality-police",Ended,10/3/2022,13,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,Daily curfew-style shutdowns were imposed on Iran's three largest mobile networks from around 4:00pm to midnight (local time) between Sep. 21 and Oct. 3 (13 days straight),https://www.accessnow.org/iran-authorities-must-keepiton/,MENA
Actual,9/30/2022,Cuba,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,Protests stemming from prolonged lack of electricity after Hurricane Ian hit Cuba days earlier,CSO KIO partners,"https://twitter.com/gatech_ioda/status/1576200372649168897, https://www.bbc.com/mundo/noticias-america-latina-63097483",Ended,10/1/2022,2,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Cuba: ETECSA (State-owned),No,,,No,Unknown,Unknown,Protest organizers,,No,,The Cuban government instituted a full blackout for two ~8 hours periods during protests over lack of electricity following Hurricane Ian.,,LAC
Actual,9/30/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Sistan and Baluchestan,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://twitter.com/DougMadory/status/1575964622598774784, https://ioda.inetintel.cc.gatech.edu/region/1850?from=1663563600&until=1666241999, https://www.amnesty.org/en/latest/news/2022/10/iran-at-least-82-baluchi-protesters-and-bystanders-killed-in-bloody-crackdown/",Ended,10/9/2022,10,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Yes,Ethnic minorities,Baluchi ethnic minority,No,,"After Friday prayers on Sept. 30 in Zahedan, protestors gathered at a police station in solidarity with nationwide protests. Security forces killed at least 82 people in gross violations of international human rights law. The internet was cutoff in the province until traffic returned on Oct. 9.",,MENA
Actual,10/3/2022,India,"It affected more than one city in the same state, province, or region","Jammu and Rajouri Districts, Jammu & Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu & Kashmir, Home Department",Political instability,,Other,https://jkhome.nic.in/pdf/46(TSTS)of2022.pdf,Ended,10/4/2022,2,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Government order,https://jkhome.nic.in/pdf/46(TSTS)of2022.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Unknown,Unknown,,,No,,Mobile internet was suspended in Jammu and Rajouri from 17:00 on Oct. 3 to 19:00 on Oct. 4.,,APAC
Actual,10/8/2022,Iran (Islamic Republic of),"It affected locations in more than one state, province, or region",Nationwide,Shutdown,Mobile,Full network,Unknown,,Protests,Continued nationwide protests,CSO KIO partners,https://ooni.org/post/2022-iran-technical-multistakeholder-report/,Ended,10/8/2022,1,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: MCI (TCI), Iran: MTN Irancell, Iran: Rightel (Tamin Telecom)",No,,,No,Yes,Yes,,,No,,"The mobile internet was shutdown nationally on the evening of Oct. 8, similar to previous curfew-style shutdowns the previous week.",https://www.accessnow.org/keepiton-governments-iran-internet-restrictions/,MENA
Actual,10/8/2022,Iran (Islamic Republic of),"It affected more than one city in the same state, province, or region",Kurdistan,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,CSO KIO partners,"https://ioda.inetintel.cc.gatech.edu/region/1846?from=1665118800&until=1665550799, https://ooni.org/post/2022-iran-technical-multistakeholder-report/#regional-outages",Ended,10/9/2022,2,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,"Iran: PJSC ""Badr Rayan Jonoob""",No,,,No,Yes,Yes,Ethnic minorities,Iran's Kurdish ethnic group,No,,Internet services were suspended completely in the Kurdistan province from around 03:00pm local time on Oct. 8 to around 11:30pm on Oct. 9.,,MENA
