start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,9/23/2021,Myanmar,"It affected locations in more than one state, province, or region","Chin state’s Matupi, Tonzang, Paletwa, Falam, Kanpetlet, Thantlang, Tedim, Mindat townships, Magway's Myaing, Gangaw, and Tilin townships",Shutdown,"Broadband, Mobile",Full network,Military,Military Junta,Conflict,,News media article,https://www.myanmar-now.org/en/news/military-cuts-off-internet-connection-in-11-more-townships-in-northwestern-myanmar; https://www.rfa.org/english/news/myanmar/internet-09242021190423.html; https://www.rfa.org/english/news/myanmar/surge-10042021193211.html; https://www.reuters.com/world/asia-pacific/myanmar-air-strikes-reported-battle-internet-cut-more-areas-2021-09-27/,Unknown,,-44461,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Yes,,,,,No,Yes,Yes,,,No,,,,APAC
Actual,9/26/2021,Myanmar,"It affected locations in more than one state, province, or region","Sagaing's Pinlebu, Wuntho, Kawlin, Salingyi, Mingin, Kalay townships, Chin's Haka township",Shutdown,Mobile,Full network,Military,Military Junta,Conflict,,Other,https://freedomhouse.org/country/myanmar/freedom-net/2021,Unknown,,-44464,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,"Activists, protesters, and Myanmar's People Defense Forces",,No,,,,APAC
Actual,9/26/2021,India,"It affected more than one city in the same state, province, or region","Ajmer, Alwar, Banswara, Barmer, Baran, Bharatpur, Bhilwara, Bikaner, Bundi, Chittorgarh, Churu, Dausa, Dholpur, Dungarpur, Ganganagar, Jalor, Jaisalmer, Jhunjhunun, Kota, Jaipur, Udaipur, Rajsamand, Sirohi, Tonk, Sikar, Sawai Madhopur, Pali, Nagaur, Karauli, Jodhpur, Jhalawar, Hanumangarh, in Rajasthan",Shutdown,Mobile,Full network,Local government,Divisional Commissioners in each district,Exam cheating,Internet services were suspended in the State to prevent cheating in Reet Exams.,CSO KIO partners,https://internetfreedom.in/the-internet-cannot-be-suspended-in-entire-districts-to-prevent-cheating-in-exams-iff-writes-to-the-rajasthan-government/,Ended,9/26/2021,1,School exams,,Yes,Yes,Government orders,https://drive.google.com/file/d/1HAhdESN9UBeAB93Rpbv2RrA7UEILbxG2/view; https://drive.google.com/file/d/1s7tUPxgwuYAYNFR7rs4oB9m0mY79TYh_/view; https://drive.google.com/file/d/1FxvFISwRIVE9Q1LwMYy43XaHou_ftcvp/view,,No,No,No,No,No,,Yes,No,,No,,,No,No,No,,,Unknown,,Internet services were suspended in the State to prevent cheating in Reet Exams.,,APAC
Actual,10/3/2021,India,"It only affected one city, county, or village","Lakhimpur Kheri, Uttar Pradesh",Shutdown,"Broadband, Mobile",Full network,Unknown,,Communal violence,Internet was shutdown in #Lakhimpur in #UP amidst violence in the state.,CSO KIO partners,https://www.news18.com/news/india/lakhimpur-kheri-violence-internet-shut-forces-deployed-cm-yogi-calls-incident-unfortunate-10-points-4279259.html; https://www.newsncr.com/national/lakhimpur-kheri-violence-internet-services-restored-after-5-days-farmers-will-meet-today/,Ended,10/8/2021,6,Public safety/ Quell unrest / Restore public order,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Unknown,Farmer's protest mobilizers ,,Unknown,,Internet services in Lakhimpur Kheri have been restored after 5 days. Net services were disrupted after the Lakhimpur violence.,,APAC
Actual,10/6/2021,India,"It affected more than one city in the same state, province, or region","Kabeerdham, Rajnandgaon, Bametara, in Chhattisgarh",Shutdown,Mobile,Full network,Unknown,,Communal violence,Internet services were suspended in Kawardha town in Chhattisgarph amidst communal tension.,CSO KIO partners,https://www.timesnownews.com/india/article/chhattisgarh-curfew-in-kawardha-town-internet-suspended-in-3-districts-following-communal-violence/820978,Ended,10/8/2021,3,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Unknown,,,Unknown,,Internet services were suspended in Kawardha town in Chhattisgarph amidst communal tension.,,APAC
Actual,10/12/2021,Yemen,"It affected more than one city in the same state, province, or region",Abdiya district,Shutdown,"Broadband, Mobile",Full network,Non-government,Houthi militia,Conflict,The Internet is cut off to cover up the military actions and the violations that may occur in those areas.,CSO KIO partners,http://shutdowns.yodet.org/2021#timeline; https://www.newsline-ye.com/news41108.html,Ended,10/18/2021,7,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Yes,,,No,,,,MENA
Actual,10/15/2021,Eswatini,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Protests,"Eswatini, Africa's last absolute monarchy, shut down the internet for two hours on Friday as pro-democracy marchers headed to the capital.  The shutdown came as images of the protests circulated on social and traditional media, including pictures of two people who said they had been injured by gunshots fired by security forces.  The internet shutdown blocked social media completely for two hours, and left many services running very slowly afterwards.",News media article,https://www.news24.com/news24/africa/news/eswatini-pro-democracy-protests-continue-to-mount-as-government-blocks-internet-social-media-20211015,Ended,10/15/2021,1,Unknown,,Unknown,,,,,Yes,Yes,Yes,Yes,Unknown,,Unknown,Unknown,,,,,No,Unknown,Unknown,,,No,,,,Africa
Actual,10/15/2021,Bangladesh,"It affected locations in more than one state, province, or region",Entire country,Shutdown,Mobile,Full network,Executive government,Bangladesh Telecommunication Regulatory Commission,Other,The Bangladesh Telecommunication Regulatory Commission (BTRC) ordered 3G and 4G data services to be shut down at 5am local (23:00 UTC) in an attempt to quell violence stemming from attacks on Hindu temples over the alleged dishonouring of the Quran amid recent religious celebrations.,CSO KIO partners,https://www.kentik.com/analysis/mobile-internet-shutdown-in-bangladesh/,Ended,10/15/2021,1,Technical problems/ Infrastructure failure,"The minister said a ""technical glitch"" may have caused the outage. ""I hope this problem will be solved very soon.”",Yes,No,,,,No,No,No,No,No,,No,No,"Bangladesh: banglalink (Global Telecom), Bangladesh: GrameenPhone and Robi Axiata",Yes,https://bdnews24.com/technology/2021/10/15/mobile-users-across-bangladesh-hit-by-high-speed-internet-blackout,"In an SMS sent to customers on Friday morning, Grameenphone said they were working with the authorities to restore 4G and 3G services and apologised for the inconvenience.",No,Unknown,Unknown,,,No,,,,APAC
Actual,10/16/2021,India,"It only affected one city, county, or village","Awantipora, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,,Other,http://jkhome.nic.in/pdf/44(TSTS)of2021.pdf,Ended,10/17/2021,2,Public safety/ Quell unrest / Restore public order,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/44(TSTS)of2021.pdf,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,10/18/2021,India,"It affected more than one city in the same state, province, or region","Kulgam, Srinagar, and multiple areas in Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Mobile Internet was suspended in Multiple districts in Kashmir.,CSO KIO partners,https://www.indiatoday.in/india/story/internet-services-jammu-kashmir-districts-terror-attacks-1866205-2021-10-18; https://twocircles.net/2021nov11/444084.html,Ended,10/20/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order ,http://jkhome.nic.in/pdf/45(TSTS)of2021.pdf,,No,No,No,No,No,VoIP,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,Mobile Internet was suspended in Multiple districts in Kashmir following killings of civilians. Sporadical internet shutdowns in Kashmir Valley lasted till Dec 30 2020 with a series of government orders.,,APAC
Estimated,10/20/2021,Turkmenistan,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Other,Controlling the flow of information about COVID19,Other,,Unknown,,-44488,Public safety/ Quell unrest / Restore public order,"Turkmenistan residents are asked to swear on the Quran not to use the circumvention tools while signing up for a home internet connection, while students are asked to make declarations pledging to use the internet only for “educational purposes.”",Yes,Unknown,,,,Yes,Yes,Yes,Yes,Yes,VPN services,Unknown,Unknown,,Unknown,,,No,No,Unknown,,,No,,,https://www.accessnow.org/turkmenistan-internet-shutdowns/,EECA
Actual,10/20/2021,India,"It affected more than one city in the same state, province, or region","Sringagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/46(TSTS)of2021.pdf,Ended,10/22/2021,3,National security/ Counter-terrorism,to thwart activities and coordination of terrorists that had killed civilians,Yes,Yes,"Yes the authorities issued an order instructing telcos and ISPs to shutdown mobile data for about three hours on Oct 20, 2021",http://jkhome.nic.in/pdf/46%28TSTS%29of2021.pdf,"In the interest of sovereignty and integrity of India, the security of the State and for maintaining public order approves the shutdown order by the authorizing officer",No,No,No,No,No,VoIP,Unknown,Unknown,"India: Airtel (Bharti Airtel), India: BSNL, India: MTNL, India: Reliance Communications, India: Reliance Jio (Reliance Industries)",Unknown,,,No,Yes,Unknown,Ethnic minorities,Jammu and Kashmiris,No,,Shutdown was in response to terror killing of civilians in Jammu and Kashmir,,APAC
Actual,10/22/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/47(TSTS)of2021.pdf,Ended,10/24/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/47(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,10/24/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Shopian, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/48(TSTS)of2021.pdf,Ended,10/26/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/48(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,10/25/2021,India,"It affected more than one city in the same state, province, or region","Jaipur, Jodhpur, Bikaner, in Rajasthan",Shutdown,Mobile,Full network,Local government,District administration,Exam cheating,The Internet was suspended in various districts in Rajasthan to prevent cheating in Patwari Exams for 2 days.,CSO KIO partners,https://www.opindia.com/2021/10/rajasthan-mobile-internet-shut-12-hours-to-stop-cheating-patwari-exams/,Ended,10/25/2021,1,School exams,,Yes,Yes,District order,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,No,No,,,Unknown,,,,APAC
Actual,10/25/2021,Sudan,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile","Full network, Service-based",Military,Military Junta,Political instability,"In a televised news conference, Lt. Gen. Abdel Fattah al-Burhan declared a state of emergency in the country, seized control of the government, and dissolved the Sovereign Council , Sudan’s transitional government which included both civilian and military members.   Earlier this morning, the Ministry of Culture and Information stated on Facebook that the military has arrested Sudan’s Prime Minister, Abdalla Hamdok, and multiple other government officials and is now detaining them in an unknown location.  Shortly after reports of the military coup hit the media waves, the Sudanese authorities began shutting down access to the internet and telecommunication services. Data from Google Transparency reports and Internet Outage Detection and Analysis (IODA) shows a significant dip in traffic of internet connectivity at about 3:00 am UTC. The shutdown is affecting both fixed and mobile internet connectivity across the country on all major internet service providers. ",CSO KIO partners,https://smex.org/internet-access-in-sudan-is-of-unprecedented-importance/,Ended,11/23/2021,30,National security/ Counter-terrorism,,Yes,Unknown,"A Sudanese court ordered the telcos to restore services, but the telcos failed to comply, obeying the military junta's orders instead",https://twitter.com/Nazar167Yousif/status/1459093592815898626?s=20,,Yes,Yes,Yes,Unknown,Unknown,,Yes,Yes,"Sudan: MTN, Sudan: Sudani (Sudatel), Sudan: Zain, Sudan: Canar",Yes,,"Yasser Mirghani, head of the Consumer Protection Association (Ahlia), (one of the parties that filed a lawsuit against telecommunications companies), told Anadolu Agency that ""the telecommunications companies based their refusal on the fact that there was a security force that asked them to vacate the offices and not return the Internet.""",No,Yes,Yes,,,No,,,https://www.accessnow.org/update-internet-shutdown-sudan/,MENA
Actual,10/26/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/49(TSTS)of2021.pdf,Ended,10/27/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/49(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,10/27/2021,India,"It affected more than one city in the same state, province, or region","Jaipur, Bharatpur, Sawai Madhopur, Hanumangarh, Ajmer, Bikaner, in Rajasthan",Shutdown,Mobile,"Full network, Service-based",Local government,Jaipur Commissionerate,Exam cheating,Internet services were shut in various districts in Rajasthan to prevent cheating in RAS prelim exams.,CSO KIO partners,https://www.livemint.com/news/india/rpsc-ras-2021-exam-no-internet-in-jaipur-parts-of-rajasthan-till-1-pm-today-11635302827729.html,Ended,10/27/2021,1,School exams,,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,,Yes,No,,No,,,No,No,No,,,Yes,,,,APAC
Actual,10/28/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/50(TSTS)of2021.pdf,Ended,10/30/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/50(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,10/30/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/51(TSTS)of2021.pdf,Ended,11/1/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/51(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/1/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/52(TSTS)of2021.pdf,Ended,11/3/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/52(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/3/2021,Uzbekistan,"It affected locations in more than one state, province, or region",Entire country,Shutdown,"Broadband, Mobile",Service-based,Executive government,"Uzkomnazorat, the national communication regulator in Uzbekistan",Information control,,News media article,https://www.rferl.org/a/uzbekistan-social-media-restrictions/31544451.html,Unknown,,-44502,Other,Non-compliance with data protection laws,Yes,Yes,"In Uzbekistan, Article 27-1, a new addition to the Law on Personal Data, came into force on 16 April. According to this article, the personal data of Uzbek citizens are required to be stored on servers located in the territory of the Republic of Uzbekistan.",,,Yes,Unknown,Unknown,Yes,Yes,"Facebook, Instagram, LinkedIn, Moi Mir, Odnoklassniki, Telegram, and YouTube",No,No,,Unknown,,,No,No,No,,,No,,,https://www.accessnow.org/turkmenistan-internet-shutdowns/,EECA
Actual,11/3/2021,Myanmar,"It only affected one city, county, or village",Kachin's Indawgyi township,Shutdown,Mobile,Full network,Military,Military Junta,Conflict,,Other,https://freedomhouse.org/country/myanmar/freedom-net/2021,Unknown,,-44502,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,"Activists, protesters, and Myanmar's People Defense Forces",,No,,,,APAC
Actual,11/3/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/53(TSTS)of2021.pdf,Ended,11/5/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/53(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/5/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/54(TSTS)of2021.pdf,Ended,11/7/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/54(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/7/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/55(TSTS)of2021.pdf,Ended,11/9/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/55(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/9/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/56(TSTS)of2021.pdf,Ended,11/11/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/56(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/11/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/58(TSTS)of2021.pdf,Ended,11/12/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/58(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/11/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/57(TSTS)of2021.pdf,Ended,11/13/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/57(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/13/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/59(TSTS)of2021.pdf,Ended,11/15/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/59(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/13/2021,India,"It only affected one city, county, or village","Amravati, in Maharashtra",Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,Internet services were shut down and a four-day curfew was imposed in Maharashtras Amravati city which witnessed fresh violence during a Bandh.,CSO KIO partners,https://www.indiatvnews.com/news/india/amravati-four-day-curfew-internet-services-shut-fresh-violence-744969,Ended,11/16/2021,4,Public safety/ Quell unrest / Restore public order,,Yes,Unknown,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,No,Yes,Unknown,,,Unknown,,,,APAC
Actual,11/15/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/60(TSTS)of2021.pdf,Ended,11/17/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/60(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/17/2021,Sudan,"It affected locations in more than one state, province, or region",,Shutdown,"Broadband, Mobile",Full network,Executive government,,Protests,"On the day of the November 17 mass rally, all internet and telecom services were suspended, amid reports of 15 civilian deaths and dozens of wounded, according to the Sudanese Professionals Association, which played a crucial role in the 2019 Revolution against the regime of former president Omar al-Bashir.",CSO KIO partners,https://smex.org/internet-access-in-sudan-is-of-unprecedented-importance/,Ended,11/18/2021,2,Unknown,,Unknown,,,,,No,No,No,No,No,,Unknown,Unknown,,,,,No,Yes,Yes,,,No,,,,MENA
Actual,11/17/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/61(TSTS)of2021.pdf,Ended,11/19/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/61(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/18/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/62(TSTS)of2021.pdf,Ended,11/20/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/62(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/19/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/63(TSTS)of2021.pdf,Ended,11/21/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/63(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/20/2021,India,"It only affected one city, county, or village","Kulgam, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/64(TSTS)of2021.pdf,Ended,11/21/2021,2,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/64(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/20/2021,Burkina Faso,"It affected locations in more than one state, province, or region",Entire country,Shutdown,Mobile,Full network,Executive government,,Protests,"Mobile internet shutdown; the Government issued a demand to all telcos to block mobile networks for National Security reasons. The shutdown was scheduled to last till the 24 of November, but was later extended until the 28th",CSO KIO partners,https://www.reuters.com/world/africa/burkina-faso-government-extends-internet-suspension-amid-protests-2021-11-24/,Ended,11/28/2021,9,Public safety/ Quell unrest / Restore public order,"The authorities cut mobile internet on Saturday, which they later justified by citing a legal provision related to ""the quality and security of networks and services and the respect of obligations of national defense and public security.""",Yes,Yes,,,,No,No,No,No,No,,Unknown,Unknown,,,,,No,Unknown,Unknown,,,No,,,,Africa
Actual,11/21/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/65(TSTS)of2021.pdf,Ended,11/23/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/65(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/23/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/66(TSTS)of2021.pdf,Ended,11/25/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/66(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/24/2021,India,"It only affected one city, county, or village","Srinagar, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,Encounter with security forces,Other,http://jkhome.nic.in/pdf/67(TSTS)of2021.pdf,Ended,11/29/2021,6,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/67(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,11/25/2021,India,"It affected more than one city in the same state, province, or region","Srinagar, Kulgam, Pulwama, Anantnag, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Government of Jammu and Kashmir, Home Department",Political instability,"Following the killing of civilians in the region, mobile internet continued to be ordered shut.",Other,http://jkhome.nic.in/pdf/68(TSTS)of2021.pdf,Ended,11/27/2021,3,National security/ Counter-terrorism,,Yes,Yes,Government order,http://jkhome.nic.in/pdf/68(TSTS)of2021.pdf,,No,No,No,No,No,,Unknown,Unknown,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
