start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
Actual,9/15/2020,India,"It only affected one city, county, or village","Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,http://brighterkashmir.com/militants-give-slip-to-sfs-in-pulwama-encounter; http://jkhome.nic.in/101(TSTS)of2020.pdf,Ended,9/15/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 101(TSTS) of 2020.,http://jkhome.nic.in/101(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,The authorities had suspended internet as a precautionary measure to prevent rumors and fake news on social media in wake of clash between militants and security forces. ,,APAC
Actual,9/16/2020,India,"It only affected one city, county, or village","area of Police district Sopore, Baramulla, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,Baramula,Protests,"All internet services have been snapped in north Jammu and Kashmir's Sopore town after death of a shopkeeper, allegedly in police custody, led to protests.",News media article,https://www.ndtv.com/india-news/kashmir-internet-shutdown-internet-snapped-in-kashmirs-sopore-after-protests-on-alleged-custodial-death-2296244; https://www.newsweek.com/indian-town-shuts-off-internet-avoid-more-protests-after-man-died-police-custody-1532735; https://kashmirreader.com/2020/09/20/2g-internet-service-restored-in-sopore-after-four-days/; http://jkhome.nic.in/102(TSTS)of20200001.pdf,Ended,9/20/2020,5,Fake news/ Hate speech/ Incendiary content/ Promoting violence,Prevent terrorist and incendiary content distribution and creation of a law and order situation,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation due to the spread of incendiary material online. The order was later confirmed by the Principal Secretary of Government. Order - 102(TSTS) of 2020.,http://jkhome.nic.in/102(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,"All internet services were snapped in north Jammu and Kashmir's Sopore town in baramula after death of a shopkeeper, allegedly in police custody which had led to protests.",,APAC
Actual,9/21/2020,India,"It only affected one city, county, or village","Badgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,http://www.uniindia.com/unidentified-jem-militant-killed-crpf-jawan-injured-in-kashmir-encounter/north/news/2172190.html; http://jkhome.nic.in/103(TSTS)of2020.pdf,Ended,9/22/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 103(TSTS) of 2020.,http://jkhome.nic.in/103(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile Internet was suspended after an encounter involving militants and security force, during a security forces operation.",,APAC
Actual,9/24/2020,Yemen,"It only affected one city, county, or village",Districts of Hays and Al-Khokha,Shutdown,"Broadband, Mobile",Full network,Non-government,Houthi militia,Conflict,"Conflict - ""The service cutoff coincided with attacks carried out by the Houthi militia on the joint forces' positions in Hays and new violations in Al-Tuhaita and Al-Hodeidah.""",News media article,https://newsyemen.net/new/61675,Unknown,,-44097,Unknown,,No,,,,,No,No,No,No,No,,No,No,,No,,,No,Yes,Unknown,,,No,,,,MENA
Actual,9/26/2020,India,"It affected more than one city in the same state, province, or region","Banswara,Udaipur,Pratapgarh,Dungarpur, in Rajasthan",Shutdown,Mobile,Full network,Local government,,Protests,"""Internet was suspended in four tribal districts of southern Rajasthan on Saturday and section 144 was imposed, prohibiting assembly of more than five people, following violent protests in Dungarpur district by tribal youth over teacher recruitment examination."" https://www.hindustantimes.com/india-news/internet-suspended-section-144-imposed-in-four-rajasthan-districts-after-violent-protest/story-8gInP2Gx4W95e4nHCfq5YM.html",News media article,https://www.hindustantimes.com/india-news/internet-suspended-section-144-imposed-in-four-rajasthan-districts-after-violent-protest/story-8gInP2Gx4W95e4nHCfq5YM.html; https://www.tribuneindia.com/news/nation/net-suspended-after-violent-rajasthan-stir-146699; https://udaipurkiran.com/life-returns-to-normal-in-south-raj-nh-8-resumes-full-operation/; https://www.outlookindia.com/newsscroll/japans-monotaro-invests-usd-15-mn-in-jv-with-industrybuyingcom/1943227?scroll,Ended,,-44099,Public safety/ Quell unrest / Restore public order,,Yes,Unknown,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Internet was suspended in four tribal districts of southern Rajasthan on Saturday, 26th of September and section 144 was imposed, prohibiting assembly of more than five people, following violent protests in Dungarpur district by tribal youth over teacher recruitment examination.",,APAC
Actual,9/27/2020,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/104(TSTS)of20200001.pdf; https://kashmirlife.net/18-hour-long-encounter-ended-two-militants-killed-in-samboora-encounter-247609/,Ended,9/28/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 104(TSTS) of 2020.,http://jkhome.nic.in/104(TSTS)of20200001.pdf,"""(...)  likelihood of misuse of data services by anti-national elements/OGWs to communicate with their sympathizers to mobilize crowds and disturb the law and order situation as has been practiced in the past.""",No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services remained suspended in Pulwama due to an encounter between security forces and armed militants.,,APAC
Actual,9/30/2020,India,"It affected more than one city in the same state, province, or region","All districts of Jammu and Kashmir, but for Ganderbal and Udhmapur","Shutdown, Throttle",Mobile,Full network,Local government,Principal Secretary to the Government of J&K ,Other,prevent terrorism and law and order situation,Other,http://jkhome.nic.in/TSTS%20106of2020.pdf,Ended,10/21/2020,22,Precautionary measure,"The Principal Secretary to the Government of J&K ordered, in all districts in the region but two (Ganderbal and Udhampur), a throttle of mobile services to ensure a cap of 2g speed on post-paid mobile and shut down of pre-paid mobile data if it does not fulfill the same conditions (identification) of post-paid mobile plans in order to preempt security and law in order situations related to the border and organizations labeled as ""terrorists"".",Yes,Yes,"The Principal Secretary to the Government of J&K ordered, in all districts in the region but two (Ganderbal and Udhampur), a throttle of mobile services to ensure a cap of 2g speed on post-paid mobile and shut down of pre-paid mobile data if it does not fulfill the same conditions (identification) of post-paid mobile plans in order to preempt security and law in order situations related to the border and organizations labeled as ""separatists"" and ""terrorists"".",http://jkhome.nic.in/TSTS%20106of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,Unknown,,,No,,"The Principal Secretary to the Government of J&K ordered, in all districts in the region but two (Ganderbal and Udhampur), the throttle of mobile services to ensure a cap of 2g speed on post-paid mobile and shut down of pre-paid mobile data if it does not fulfill the same conditions (identification) of post-paid mobile plans in order to preempt security and law and order situations related to the border and to organizations labeled as ""separatists"" and ""terrorists"".",,APAC
Actual,10/5/2020,Kyrgyzstan,"It affected locations in more than one state, province, or region",,Throttle,"Broadband, Mobile",Full network,Unknown,,Elections,,News media article,https://freedomhouse.org/country/kyrgyzstan/freedom-net/2020,Unknown,,-44108,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,,No,,,Yes,Yes,Yes,,,No,,,,EECA
Actual,10/6/2020,India,"It only affected one city, county, or village","Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.dailyexcelsior.com/3-militants-killed-in-shopian/; http://jkhome.nic.in/107(TSTS)of20200001.pdf,Ended,10/7/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 107(TSTS) of 2020.,http://jkhome.nic.in/107(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Three militants were killed in an overnight encounter with security forces in Sugan area of south Kashmir’s Shopian district, and internet services were suspended in Shopian district.",,APAC
Actual,10/10/2020,India,"It only affected one city, county, or village","Kulgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.theweek.in/news/india/2020/10/10/jk-2-militants-killed-in-kulgam-us-made-m4-rifle-recovered.html; https://kashmirreader.com/2020/10/11/let-commander-among-4-militants-killed-in-2-separate-encounters-in-south-kashmir/,Ended,10/10/2020,1,Precautionary measure,"""Meanwhile, the mobile internet services were snapped across Kulgam district soon after the first shots were fired in Chingam. The service was yet to be restored till the report was being filed.
Security was also beefed up in Kulgam district to prevent any law and order situation.""  https://kashmirreader.com/2020/10/11/let-commander-among-4-militants-killed-in-2-separate-encounters-in-south-kashmir/",Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 108(TSTS) of 2020.,http://jkhome.nic.in/108(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,No,,,No,,Internet services were suspended in the area following the killing of two militants in the area. ,,APAC
Actual,10/10/2020,India,"It only affected one city, county, or village","District of Pulwama, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/109(TSTS)of20200001.pdf,Ended,10/11/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 109(TSTS) of 2020.,http://jkhome.nic.in/109(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Pulwama.,,APAC
Actual,10/14/2020,India,"It only affected one city, county, or village",Shopian district in Jammu and Kashmir,Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security services operations,Other,http://jkhome.nic.in/110(TSTS)of20200001.pdf,Ended,10/14/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 110(TSTS) of 2020.,,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Shopian.,,APAC
Actual,10/15/2020,Yemen,"It only affected one city, county, or village","Hadramawt Valley,",Shutdown,"Broadband, Mobile",Full network,Unknown,,Conflict,Prisoner exchange ,News media article,https://newsyemen.net/new/62622,Unknown,,-44118,Unknown,,No,,,,,No,No,No,No,No,,Unknown,Unknown,Yemen: Yemen Mobile,No,,,No,No,No,,,No,,Exchange of the batch of prisoners ,,MENA
Actual,10/16/2020,India,"It affected more than one city in the same state, province, or region","Bharatpur, in Rajasthan",Shutdown,"Broadband, Mobile",Full network,Local government,Divisional Commissioner of Bharatpur,Protests,"""The letter mentions that the temporary action has been taken in order to avoid deterioration of law and order in the region owing to the Gujjar Mahapanchayat.""",News media article,http://www.businessworld.in/article/Rajasthan-Internet-services-suspended-in-Bharatpur-in-wake-of-Gujjar-Mahapanchayat/17-10-2020-332469/,Ended,10/17/2020,2,Precautionary measure,,Yes,Unknown,,,,Yes,Yes,Yes,Yes,Unknown,,Yes,No,,Unknown,,,No,No,Unknown,,,Yes,,"The administration had suspened 2G/3G/4G data internet services, WhatsApp, Facebook, Twitter and other social media (except voice calls) in the wake of Gujjar Mahapanchayat called on 17th October 2020.The suspension of services came into effect from midnight of October 16 and stayed  in place till midnight October 17th in Bayana, Weir, Bhusawar and Rupwas of Bharatpur district.",,APAC
Actual,10/16/2020,India,"It only affected one city, county, or village","Badgam, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,News media article,https://www.greaterkashmir.com/news/latest-news/chadoora-gunfight-mobile-internet-service-suspended-in-budgam/; http://jkhome.nic.in/111(TSTS)of20200001.pdf,Ended,10/16/2020,1,Precautionary measure,A police official said that the service was suspended to “prevent law and order situation” in view of the ongoing gunfight. https://www.greaterkashmir.com/news/latest-news/chadoora-gunfight-mobile-internet-service-suspended-in-budgam/,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order -111(TSTS) of 2020.,http://jkhome.nic.in/111(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile Internet service was suspended in central Kashmir’s Budgam district following a gunfight in Chadoora area.,,APAC
Actual,10/17/2020,"Tanzania, United Republic of","It affected locations in more than one state, province, or region",,"Shutdown, Throttle","Broadband, Mobile","Full network, Service-based",Executive government,Tanzania Communications Regulatory Authority ,Elections,,News media article,https://twitter.com/Policy/status/1321106129208922113; https://www.accessnow.org/tanzania-votes-government-forces-telcos-escalate-censorship/,Ongoing,,-44120,National security/ Counter-terrorism,,No,,,,,Yes,Yes,Yes,Yes,Unknown,"VPN services. some google services including Google translate, bulk SMS blocking, and content filtering over SMS ",Yes,No,"Tanzania: Airtel (Bharti Airtel), Tanzania: Halotel (Viettel), Tanzania: Smart, Tanzania: Smile, Tanzania: Tigo (Millicom), Tanzania: TTCL, Tanzania: Vodacom, Tanzania: Zantel (Millicom)",No,,,Yes,Yes,Yes,,,No,,,,Africa
Actual,10/19/2020,India,"It only affected one city, county, or village","Shopian district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/112(TSTS)of20200001.pdf,Ended,10/19/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,No,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 112(TSTS) of 2020.,http://jkhome.nic.in/112(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Shopian.,,APAC
Actual,10/20/2020,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/113(TSTS)of20200001.pdf,Ended,10/21/2020,2,Other,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 113(TSTS) of 2020.,http://jkhome.nic.in/113(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet services were shut down to prevent a law and order situation during and after security forces operation in Pulwama.,,APAC
Actual,10/21/2020,India,"It affected more than one city in the same state, province, or region","All districts of Jammu and Kashmir, but for Ganderbal and Udhampur","Shutdown, Throttle",Mobile,Full network,Local government,"Principal Secretary to the Government, Home Department, J&K",Other,Prevent national security and law and order situations,Other,http://jkhome.nic.in/114(TSTS)of2020.pdf,Ended,11/12/2020,23,Precautionary measure,"The Principal Secretary to the government ordered a throttle of mobile services to ensure a cap of 2g speed on post-paid mobile and shut down of pre-paid mobile data if it does not fulfill the same conditions (identification) of post-paid mobile plans in order to preempt security and law in order situations related to the border and organizations labelled as ""separatists"" and ""terrorists"".",Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 114(TSTS) of 2020.,http://jkhome.nic.in/114(TSTS)of2020.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,No,,,,No,,"The Principal Secretary to the Government of J&K ordered, in all districts in the region but two (Ganderbal and Udhampur), a throttle of mobile services to ensure a cap of 2g speed on post-paid mobile and shut down of pre-paid mobile data if it does not fulfill the same conditions (identification) of post-paid mobile plans in order to preempt security and law in order situations related to the border and organizations labeled as ""separatists"" and ""terrorists"".",,APAC
Actual,10/22/2020,Egypt,"It affected locations in more than one state, province, or region",National ,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Unknown,,News media article,https://masaar.net/%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D8%AA%D8%AD%D8%AC%D8%A8-%D8%AA%D9%84%D8%AC%D8%B1%D8%A7%D9%85/,Ended,10/23/2020,2,Unknown,,No,,,,,No,No,No,No,Yes,,No,No,"Egypt: Orange (ECMS), Egypt: Vodafone, Egypt: We (Telecom Egypt)",Unknown,,,No,No,No,,,No,,,,MENA
Actual,10/23/2020,Guinea,"It affected locations in more than one state, province, or region",,"Shutdown, Throttle","Broadband, Mobile","Full network, Service-based",Executive government,,Elections,,News media article,https://ioda.caida.org/ioda/dashboard#view=inspect&entity=country/GN&lastView=overview&from=1603281600&until=1603886400,Ended,10/28/2020,6,Unknown,,No,,,,,Yes,Yes,Yes,Yes,Unknown,,Unknown,Yes,"Guinea: Cellcom, Guinea: MTN, Guinea: Orange (Sonatel)",,https://twitter.com/orangeguinee_gn/status/1320474497951113220?s=20,,Yes,Yes,Yes,,,No,,,,Africa
Actual,10/26/2020,India,"It only affected one city, county, or village",Awantipora in Jammu and Kashmir,Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,security forces operation,Other,http://jkhome.nic.in/pdf/115(TSTS)of20200001.pdf,Ended,10/26/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 115(TSTS) of 2020.,http://jkhome.nic.in/pdf/115(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,"India: Airtel (Bharti Airtel), India: BSNL, India: MTNL",Unknown,,,No,Yes,Unknown,,,No,,,,APAC
Actual,10/30/2020,India,"It affected more than one city in the same state, province, or region","Bharatpur, Karauli, Jaipur, Sawai Madhopur, in Rajasthan",Shutdown,Mobile,Full network,Local government,,Protests,"""Mobile internet services have been suspended in Karauli, Bharatpur, Jaipur and Sawai Madhopur. Additional police force, including Rapid Action Force and Armed Border Home Guards, have been alerted to deal with any situation,"" Additional Director General of Police (ADGP) Saurabh Srivastav said. https://www.theweek.in/news/india/2020/10/31/rajasthan-gujjar-group-plans-stir-from-tomorrow-internet-services-suspended.html ",News media article,https://www.theweek.in/news/india/2020/10/31/rajasthan-gujjar-group-plans-stir-from-tomorrow-internet-services-suspended.html,Ended,11/12/2020,14,Precautionary measure,"""Mobile internet services have been suspended in Karauli, Bharatpur, Jaipur and Sawai Madhopur. Additional police force, including Rapid Action Force and Armed Border Home Guards, have been alerted to deal with any situation,"" Additional Director General of Police (ADGP) Saurabh Srivastav said.",Yes,Unknown,,,,No,No,No,No,No,,No,No,,Unknown,,,No,Unknown,Unknown,,,No,,Mobile internet services were shut down in different districts in Rajasthan due to Gujjar protesters.,,APAC
Actual,11/1/2020,India,"It affected more than one city in the same state, province, or region","15 districts of Arunachal Pradesh (Lower Subansiri, Upper Subansiri, Lower Dibang Valley, Lohit, Tirap, Changlang, Itanagar Capital Region, Papum Pare, Tawang, East Kameng, West Kameng, East Siang, West Siang, Leparada and Upper Siang)",Shutdown,Mobile,Full network,Local government,Home Commissioner Kaling Tayeng  ,Exam cheating,"The Arunachal Pr­a­desh government will temporarily suspend Internet ser­vices in 15 out of its 25 districts to “check” any possible online malpractices during the state civil services exam on Sunday, Nov. 1st.",News media article,https://www.telegraphindia.com/north-east/arunachal-internet-bar-to-curb-cheating/cid/1796058; https://www.sentinelassam.com/north-east-india-news/arunachal-news/internet-services-to-be-suspended-in-15-districts-on-november-1-509271,Ended,11/1/2020,1,,,Yes,Unknown,,,"“Nowadays technology has become so advanced that frisking alone cannot detect the sophisticated gadgets that are in the market. These may be used to scan the question papers and send it online to experts who may revert with answers. To check the use of unfair means, were requested the home department to block the Internet services during the duration of the exam on Sunday since we don’t have resources to install jammers.”",No,No,No,No,No,,No,No,,No,,,No,No,No,,,Yes,,"Internet services in fifteen districts of Arunachal Pradesh were temporarily suspended during the Arunachal Pradesh Public Service Combined Competitive (Prelims) Examination (APPSCCE) on 1 November 2020. Internet was suspended in Tawang, West Kameng, East Kameng, West Siang, Leparada, East Siang, Upper Siang, Lower Subansiri, Upper Subansiri, Lower Dibang Valley, Lohit, Tirap, Changlang, Itanagar Capital Region and Papum Pare districts.",,APAC
Actual,11/1/2020,India,"It only affected one city, county, or village","Pulwama district, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/117(TSTS)of20200001.pdf,Ended,11/2/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 117(TSTS) of 2020.,http://jkhome.nic.in/117(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile internet services were shut down to prevent a law and order situation after security forces operation in Srinigar, which killed armed militants from Pulwama.",,APAC
Actual,11/4/2020,Ethiopia,"It affected locations in more than one state, province, or region",Tigray,Shutdown,"Broadband, Mobile",Full network,Unknown,,Conflict,Civil war in Tigray region,News media article,https://www.youtube.com/watch?v=uEoa-7J6zpY; https://www.business-humanrights.org/en/latest-news/ethiopia-jakenn-publishing-urges-govt-says-current-internet-shutdown-threats-access-to-information-on-ongoing-conflict-in-tigray-region/; https://twitter.com/accessnow/status/1323964706382643200; https://cpj.org/2021/05/journalists-shutdowns-myanmar-ethiopia-kashmir/,Ongoing,,-44138,Sabotage/ Third-party Action,https://www.youtube.com/watch?v=uEoa-7J6zpY,Yes,No,,,,No,No,No,No,No,,No,No,,Yes,,,No,Yes,Yes,,,No,,"Full shutdown is ongoing in the Tigray region during a civil war. This happened at the start of the conflict and the government blamed the Tigray military forces for destruction of infrastructure. Nevertheless, after promises of restoration of services by the National Government, the internet services remain inaccessible in Tigray, amid various reports of human rights abuses.",,Africa
Actual,11/4/2020,Ethiopia,"It affected more than one city in the same state, province, or region","Western Oromia, Wellega, Kellem ",Shutdown,"Broadband, Mobile",Full network,Executive government,,Conflict,,News media article,https://www.dw.com/am/%E1%89%A0%E1%89%84%E1%88%88%E1%88%9D%E1%8A%93-%E1%88%9D%E1%8B%95%E1%88%AB%E1%89%A5-%E1%8B%88%E1%88%88%E1%8C%8B-%E1%8B%A8%E1%89%B0%E1%8B%88%E1%88%B0%E1%8A%91-%E1%88%B5%E1%8D%8D%E1%88%AB%E1%8B%8E%E1%89%BD-%E1%8B%A8%E1%8A%A2%E1%8A%95%E1%89%B0%E1%88%AD%E1%8A%94%E1%89%B5%E1%8A%93-%E1%88%B5%E1%88%8D%E1%8A%AD-%E1%88%98%E1%89%8B%E1%88%A8%E1%8C%A5/a-55738063?maca=amh-Facebook-dw,Ongoing,,-44138,Unknown,,Yes,No,,,,No,No,No,No,No,,Yes,Yes,Ethiopia: Ethio Telecom,No,,,No,Unknown,Unknown,,,No,,,,Africa
Actual,11/5/2020,India,"It only affected one city, county, or village","Police district of Awantipora (Pulwama), in Jammu Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,security forces operation,Other,http://jkhome.nic.in/118(TSTS)of20200001.pdf,Ended,11/6/2020,2,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 118(TSTS) of 2020.,http://jkhome.nic.in/118(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,"Mobile services were shut down to prevent a law and order situation during and after security forces operation in Awantipora, Pulwama.",,APAC
Actual,11/10/2020,India,"It only affected one city, county, or village","Shopian, in Jammu and Kashmir",Shutdown,Mobile,Full network,Local government,"Inspector General of Police, Kashmir zone",Other,Security forces operation,Other,http://jkhome.nic.in/119(TSTS)of20200001.pdf,Ended,11/10/2020,1,Precautionary measure,Prevent a law and order situation during and after security forces operation.,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 119(TSTS) of 2020.,http://jkhome.nic.in/119(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,Mobile internet was shut down to prevent a law and order situation during and after security forces operation in Shopian.,,APAC
Actual,11/12/2020,India,"It affected more than one city in the same state, province, or region","All districts from Jammu and Kashmir, but for Ganderbal and Udhampur G","Shutdown, Throttle",Mobile,Full network,State government,Principal Secretary to the Government Home Department of Jammu and Kashmir,Elections,Election to the 280 District Development Council Constituencies and bye-eye elections to more than 13400 vacancies in PRIs/URBs,Other,http://jkhome.nic.in/pdf/TSTS%2012.11.20.pdf,Ended,11/26/2020,15,Precautionary measure,"Preempt terrorist activity, recruiting, and disruption of public order during the election process to the 280 District Development Council Constituencies and bye-eye elections to more than 13400 vacancies in PRIs/URBs.",Yes,Yes,"Yes. The Principal secretary to the government justified the shutdown as an attempt to preempt terrorist activity, recruiting, and disruption of public order during the election process to the 280 District Development Council Constituencies and bye-eye elections to more than 13400 vacancies in PRIs/URBs.",http://jkhome.nic.in/pdf/TSTS%2012.11.20.pdf,,No,No,No,No,No,,No,No,,Unknown,,,Yes,No,Unknown,,,No,,"The Principal Secretary to the Government ordered the throttle of post-paid and shut down of pre-paid mobile services in all districts from Jammu and Kashmir, but for Ganderbal and Udhampur, to preempt terrorist activity, recruiting, and disruption of public order during the election process to the 280 District Development Council Constituencies and bye-eye elections to more than 13400 vacancies in PRIs/URBs.",,APAC
Actual,11/13/2020,India,"It only affected one city, county, or village","Kupwara district, Jammu and Kashmir",Shutdown,Mobile,Full network,State government,"Inspector General of Police, Kashmir zone",Political instability,,Other,http://jkhome.nic.in/pdf/121(TSTS)of20200001.pdf,Ended,11/15/2020,3,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,Yes,Yes,Yes. The Inspector general office of the Kashmir zone issued a shutdown order to prevent mobilization and a law and order situation during security forces operation. The order was later confirmed by the Principal Secretary of Government. Order - 121(TSTS) of 2020.,http://jkhome.nic.in/pdf/121(TSTS)of20200001.pdf,,No,No,No,No,No,,No,No,,Unknown,,,No,Yes,Unknown,,,No,,,,APAC
